Which is the best godrej air conditioner repair center in Hyderabad?,opinion,11,"[('Which', 'WDT'), ('is', 'VBZ'), ('the', 'DT'), ('best', 'JJS'), ('godrej', 'NN'), ('air', 'NN'), ('conditioner', 'VBP'), ('repair', 'NN'), ('center', 'NN'), ('in', 'IN'), ('Hyderabad', 'NNP')]",0,0,1,0,0,1,0,0,1,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
How much time does a waiter spend in taking orders?,opinion,10,"[('How', 'WRB'), ('much', 'JJ'), ('time', 'NN'), ('does', 'VBZ'), ('a', 'DT'), ('waiter', 'NN'), ('spend', 'NN'), ('in', 'IN'), ('taking', 'VBG'), ('orders', 'NNS')]",0,0,1,0,0,1,1,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
How can I stop feeling that I don't like to talk to people?,opinion,14,"[('How', 'WRB'), ('can', 'MD'), ('I', 'PRP'), ('stop', 'VB'), ('feeling', 'NN'), ('that', 'IN'), ('I', 'PRP'), ('don', 'VBP'), ('t', 'NNS'), ('like', 'IN'), ('to', 'TO'), ('talk', 'VB'), ('to', 'TO'), ('people', 'NNS')]",0,0,0,0,0,2,0,0,0,0,1,1,2,0,0,0,0,2,0,0,0,0,0,2,0,2,0,0,0,1,0,0,0,0,1,0
what has your life taught you so far?,opinion,8,"[('what', 'WDT'), ('has', 'VBZ'), ('your', 'PRP$'), ('life', 'NN'), ('taught', 'NN'), ('you', 'PRP'), ('so', 'RB'), ('far', 'RB')]",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
How can a transgender lesbian who hasn't had genital surgery find a mate?,opinion,14,"[('How', 'WRB'), ('can', 'MD'), ('a', 'DT'), ('transgender', 'NN'), ('lesbian', 'NN'), ('who', 'WP'), ('hasn', 'VBZ'), ('t', 'NN'), ('had', 'VBD'), ('genital', 'JJ'), ('surgery', 'NN'), ('find', 'VB'), ('a', 'DT'), ('mate', 'NN')]",0,0,2,0,0,0,1,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0
How many questions have you asked on Quora?,opinion,8,"[('How', 'WRB'), ('many', 'JJ'), ('questions', 'NNS'), ('have', 'VBP'), ('you', 'PRP'), ('asked', 'VBN'), ('on', 'IN'), ('Quora', 'NNP')]",0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0
How can I run a 5k without any training?,opinion,9,"[('How', 'WRB'), ('can', 'MD'), ('I', 'PRP'), ('run', 'VB'), ('a', 'DT'), ('5k', 'CD'), ('without', 'IN'), ('any', 'DT'), ('training', 'NN')]",0,1,2,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
What are the pros and cons of tennis balls on your walker?,opinion,12,"[('What', 'WP'), ('are', 'VBP'), ('the', 'DT'), ('pros', 'NNS'), ('and', 'CC'), ('cons', 'NNS'), ('of', 'IN'), ('tennis', 'NN'), ('balls', 'NNS'), ('on', 'IN'), ('your', 'PRP$'), ('walker', 'NN')]",1,0,1,0,0,2,0,0,0,0,0,2,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
What is the best pickup line for engineers?,opinion,8,"[('What', 'WP'), ('is', 'VBZ'), ('the', 'DT'), ('best', 'JJS'), ('pickup', 'NN'), ('line', 'NN'), ('for', 'IN'), ('engineers', 'NNS')]",0,0,1,0,0,1,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
Can you suggest a best budget phone below 15k?,opinion,9,"[('Can', 'MD'), ('you', 'PRP'), ('suggest', 'VB'), ('a', 'DT'), ('best', 'JJS'), ('budget', 'NN'), ('phone', 'NN'), ('below', 'IN'), ('15k', 'CD')]",0,1,1,0,0,1,0,0,1,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
What is it like to regret having children?,opinion,8,"[('What', 'WP'), ('is', 'VBZ'), ('it', 'PRP'), ('like', 'IN'), ('to', 'TO'), ('regret', 'VB'), ('having', 'VBG'), ('children', 'NNS')]",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0
Do white women find Asian men attractive?,opinion,7,"[('Do', 'NNP'), ('white', 'JJ'), ('women', 'NNS'), ('find', 'VBP'), ('Asian', 'JJ'), ('men', 'NNS'), ('attractive', 'JJ')]",0,0,0,0,0,0,3,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
What is the best way to prepare for the theoretical part of the CA Final Exam?,opinion,16,"[('What', 'WP'), ('is', 'VBZ'), ('the', 'DT'), ('best', 'JJS'), ('way', 'NN'), ('to', 'TO'), ('prepare', 'VB'), ('for', 'IN'), ('the', 'DT'), ('theoretical', 'JJ'), ('part', 'NN'), ('of', 'IN'), ('the', 'DT'), ('CA', 'NNP'), ('Final', 'NNP'), ('Exam', 'NNP')]",0,0,3,0,0,2,1,0,1,0,0,2,0,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0
Where  can i sell a business idea?,opinion,7,"[('Where', 'WRB'), ('can', 'MD'), ('i', 'VB'), ('sell', 'VB'), ('a', 'DT'), ('business', 'NN'), ('idea', 'NN')]",0,0,1,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0
What is funniest joke you've ever heard?,opinion,8,"[('What', 'WP'), ('is', 'VBZ'), ('funniest', 'JJS'), ('joke', 'NN'), ('you', 'PRP'), ('ve', 'VBP'), ('ever', 'RB'), ('heard', 'RB')]",0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0
Is there any proof which can be given for the existence of the GOD? If yes    what are those?,opinion,19,"[('Is', 'VBZ'), ('there', 'EX'), ('any', 'DT'), ('proof', 'NN'), ('which', 'WDT'), ('can', 'MD'), ('be', 'VB'), ('given', 'VBN'), ('for', 'IN'), ('the', 'DT'), ('existence', 'NN'), ('of', 'IN'), ('the', 'DT'), ('GOD', 'NNP'), ('If', 'IN'), ('yes', 'NNS'), ('what', 'WDT'), ('are', 'VBP'), ('those', 'DT')]",0,0,4,1,0,3,0,0,0,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,2,0,0,0,0
What is the best and quick way to lose weight?,opinion,10,"[('What', 'WP'), ('is', 'VBZ'), ('the', 'DT'), ('best', 'JJS'), ('and', 'CC'), ('quick', 'JJ'), ('way', 'NN'), ('to', 'TO'), ('lose', 'VB'), ('weight', 'NN')]",1,0,1,0,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0
What is the difference between transgender man and transgender woman?,opinion,10,"[('What', 'WP'), ('is', 'VBZ'), ('the', 'DT'), ('difference', 'NN'), ('between', 'IN'), ('transgender', 'NN'), ('man', 'NN'), ('and', 'CC'), ('transgender', 'NN'), ('woman', 'NN')]",1,0,1,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
What are the chances of getting my phone back when someone stole it from my pocket while travelling in local train (Mumbai)?,opinion,22,"[('What', 'WP'), ('are', 'VBP'), ('the', 'DT'), ('chances', 'NNS'), ('of', 'IN'), ('getting', 'VBG'), ('my', 'PRP$'), ('phone', 'NN'), ('back', 'RB'), ('when', 'WRB'), ('someone', 'NN'), ('stole', 'VBD'), ('it', 'PRP'), ('from', 'IN'), ('my', 'PRP$'), ('pocket', 'NN'), ('while', 'IN'), ('travelling', 'VBG'), ('in', 'IN'), ('local', 'JJ'), ('train', 'NN'), ('Mumbai', 'NNP')]",0,0,1,0,0,4,1,0,0,0,0,4,1,1,0,0,0,1,2,1,0,0,0,0,0,0,1,2,0,1,0,0,1,0,1,0
Will you continue to do a thing that you think you must do without anyone understanding and supporting?,opinion,18,"[('Will', 'MD'), ('you', 'PRP'), ('continue', 'VB'), ('to', 'TO'), ('do', 'VB'), ('a', 'DT'), ('thing', 'NN'), ('that', 'IN'), ('you', 'PRP'), ('think', 'VBP'), ('you', 'PRP'), ('must', 'MD'), ('do', 'VB'), ('without', 'IN'), ('anyone', 'NN'), ('understanding', 'NN'), ('and', 'CC'), ('supporting', 'VBG')]",1,0,1,0,0,2,0,0,0,0,2,3,0,0,0,0,0,3,0,0,0,0,0,1,0,3,0,1,0,1,0,0,0,0,0,0
How do we live a meaningful life?,opinion,7,"[('How', 'WRB'), ('do', 'VBP'), ('we', 'PRP'), ('live', 'VB'), ('a', 'DT'), ('meaningful', 'JJ'), ('life', 'NN')]",0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
What's the safest and cheapest place to buy gold in WOW?,opinion,12,"[('What', 'WP'), ('s', 'VBD'), ('the', 'DT'), ('safest', 'JJS'), ('and', 'CC'), ('cheapest', 'JJS'), ('place', 'NN'), ('to', 'TO'), ('buy', 'VB'), ('gold', 'NN'), ('in', 'IN'), ('WOW', 'NNP')]",1,0,1,0,0,1,0,0,2,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0
What is your review of Lyf mobiles?,opinion,7,"[('What', 'WP'), ('is', 'VBZ'), ('your', 'PRP$'), ('review', 'NN'), ('of', 'IN'), ('Lyf', 'NNP'), ('mobiles', 'NNS')]",0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
What do you do if you suspect your spouse is cheating?,opinion,11,"[('What', 'WP'), ('do', 'VBP'), ('you', 'PRP'), ('do', 'VB'), ('if', 'IN'), ('you', 'PRP'), ('suspect', 'VBP'), ('your', 'PRP$'), ('spouse', 'NN'), ('is', 'VBZ'), ('cheating', 'VBG')]",0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,1,0,0,0,0,0,0,1,0,1,0,2,1,0,1,0,0,0
What is the best way to learn to play the guitar by myself?,opinion,13,"[('What', 'WP'), ('is', 'VBZ'), ('the', 'DT'), ('best', 'JJS'), ('way', 'NN'), ('to', 'TO'), ('learn', 'VB'), ('to', 'TO'), ('play', 'VB'), ('the', 'DT'), ('guitar', 'NN'), ('by', 'IN'), ('myself', 'PRP')]",0,0,2,0,0,1,0,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,2,0,2,0,0,0,0,1,0,1,0,0,0
Which is the best shopping site for branded shoes of bigger size?,opinion,12,"[('Which', 'WDT'), ('is', 'VBZ'), ('the', 'DT'), ('best', 'JJS'), ('shopping', 'NN'), ('site', 'NN'), ('for', 'IN'), ('branded', 'JJ'), ('shoes', 'NNS'), ('of', 'IN'), ('bigger', 'JJR'), ('size', 'NN')]",0,0,1,0,0,2,1,1,1,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
What colors are most trustworthy?,opinion,5,"[('What', 'WP'), ('colors', 'NNS'), ('are', 'VBP'), ('most', 'RBS'), ('trustworthy', 'JJ')]",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
What can I do to practice my English?,opinion,8,"[('What', 'WP'), ('can', 'MD'), ('I', 'PRP'), ('do', 'VB'), ('to', 'TO'), ('practice', 'NN'), ('my', 'PRP$'), ('English', 'JJ')]",0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
What are the best ways to wake up early?,opinion,9,"[('What', 'WP'), ('are', 'VBP'), ('the', 'DT'), ('best', 'JJS'), ('ways', 'NNS'), ('to', 'TO'), ('wake', 'VB'), ('up', 'RP'), ('early', 'RB')]",0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0
What is the best year of the Subaru WRX?,opinion,9,"[('What', 'WP'), ('is', 'VBZ'), ('the', 'DT'), ('best', 'JJS'), ('year', 'NN'), ('of', 'IN'), ('the', 'DT'), ('Subaru', 'NNP'), ('WRX', 'NNP')]",0,0,2,0,0,1,0,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
What would have happened if Krishna is not on the side of Pandavas?,opinion,13,"[('What', 'WP'), ('would', 'MD'), ('have', 'VB'), ('happened', 'VBN'), ('if', 'IN'), ('Krishna', 'NNP'), ('is', 'VBZ'), ('not', 'RB'), ('on', 'IN'), ('the', 'DT'), ('side', 'NN'), ('of', 'IN'), ('Pandavas', 'NNP')]",0,0,1,0,0,3,0,0,0,0,1,1,0,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0
What business should I start with 50 lacs?,opinion,8,"[('What', 'WP'), ('business', 'NN'), ('should', 'MD'), ('I', 'PRP'), ('start', 'VB'), ('with', 'IN'), ('50', 'CD'), ('lacs', 'NN')]",0,1,0,0,0,1,0,0,0,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
How should I prepare right from first year to crack Google Summer Of Code?,opinion,14,"[('How', 'WRB'), ('should', 'MD'), ('I', 'PRP'), ('prepare', 'VB'), ('right', 'RB'), ('from', 'IN'), ('first', 'JJ'), ('year', 'NN'), ('to', 'TO'), ('crack', 'VB'), ('Google', 'NNP'), ('Summer', 'NNP'), ('Of', 'IN'), ('Code', 'NNP')]",0,0,0,0,0,2,1,0,0,0,1,1,0,3,0,0,0,1,0,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,1,0
What are some quotes on stupidity?,opinion,6,"[('What', 'WP'), ('are', 'VBP'), ('some', 'DT'), ('quotes', 'NNS'), ('on', 'IN'), ('stupidity', 'NN')]",0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
Where I can find cheap but branded cloths in Bangalore?,opinion,10,"[('Where', 'WRB'), ('I', 'PRP'), ('can', 'MD'), ('find', 'VB'), ('cheap', 'JJ'), ('but', 'CC'), ('branded', 'VBD'), ('cloths', 'NNS'), ('in', 'IN'), ('Bangalore', 'NNP')]",1,0,0,0,0,1,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
How is it to date someone who is 5+ years elder to you?,opinion,13,"[('How', 'WRB'), ('is', 'VBZ'), ('it', 'PRP'), ('to', 'TO'), ('date', 'NN'), ('someone', 'NN'), ('who', 'WP'), ('is', 'VBZ'), ('5', 'CD'), ('years', 'NNS'), ('elder', 'VBP'), ('to', 'TO'), ('you', 'PRP')]",0,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,1,2,0,1,0,1,0
How is culture important in life?,opinion,6,"[('How', 'WRB'), ('is', 'VBZ'), ('culture', 'NN'), ('important', 'JJ'), ('in', 'IN'), ('life', 'NN')]",0,0,0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
Why do you care what other people think?,opinion,8,"[('Why', 'WRB'), ('do', 'VBP'), ('you', 'PRP'), ('care', 'VB'), ('what', 'WP'), ('other', 'JJ'), ('people', 'NNS'), ('think', 'VBP')]",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,0,0,1,0,1,0
How can you increase your tolerance for pain?,opinion,8,"[('How', 'WRB'), ('can', 'MD'), ('you', 'PRP'), ('increase', 'VB'), ('your', 'PRP$'), ('tolerance', 'NN'), ('for', 'IN'), ('pain', 'NN')]",0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
How funny was the TV Show Joey after F.R.I.E.N.D.S.?,opinion,15,"[('How', 'WRB'), ('funny', 'NN'), ('was', 'VBD'), ('the', 'DT'), ('TV', 'NN'), ('Show', 'NNP'), ('Joey', 'NNP'), ('after', 'IN'), ('F', 'NNP'), ('R', 'NNP'), ('I', 'PRP'), ('E', 'VBP'), ('N', 'NNP'), ('D', 'NNP'), ('S', 'NNP')]",0,0,1,0,0,1,0,0,0,0,0,2,0,7,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
What is the biggest scam in india now?,opinion,8,"[('What', 'WP'), ('is', 'VBZ'), ('the', 'DT'), ('biggest', 'JJS'), ('scam', 'NN'), ('in', 'IN'), ('india', 'NN'), ('now', 'RB')]",0,0,1,0,0,1,0,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
How do I improve at drawing?,opinion,6,"[('How', 'WRB'), ('do', 'VBP'), ('I', 'PRP'), ('improve', 'VB'), ('at', 'IN'), ('drawing', 'VBG')]",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0
What are the most epic    funniest farewell emails ever sent to coworkers when leaving a company?,opinion,16,"[('What', 'WP'), ('are', 'VBP'), ('the', 'DT'), ('most', 'RBS'), ('epic', 'JJ'), ('funniest', 'JJS'), ('farewell', 'NN'), ('emails', 'VBZ'), ('ever', 'RB'), ('sent', 'VBN'), ('to', 'TO'), ('coworkers', 'NNS'), ('when', 'WRB'), ('leaving', 'VBG'), ('a', 'DT'), ('company', 'NN')]",0,0,2,0,0,0,1,0,1,0,0,2,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,1,1,0,1,0,1,0
"Why are ""bad boys"" so attractive?",opinion,6,"[('Why', 'WRB'), ('are', 'VBP'), ('bad', 'JJ'), ('boys', 'NNS'), ('so', 'RB'), ('attractive', 'JJ')]",0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
Why do some people sweat excessively in their armpits?,opinion,9,"[('Why', 'WRB'), ('do', 'VB'), ('some', 'DT'), ('people', 'NNS'), ('sweat', 'VBP'), ('excessively', 'RB'), ('in', 'IN'), ('their', 'PRP$'), ('armpits', 'NNS')]",0,0,1,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
Who are most corrupt Indian politicians?,opinion,6,"[('Who', 'WP'), ('are', 'VBP'), ('most', 'RBS'), ('corrupt', 'JJ'), ('Indian', 'JJ'), ('politicians', 'NNS')]",0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
What is your review of the 2016 MacBook Pro?,opinion,9,"[('What', 'WP'), ('is', 'VBZ'), ('your', 'PRP$'), ('review', 'NN'), ('of', 'IN'), ('the', 'DT'), ('2016', 'CD'), ('MacBook', 'NNP'), ('Pro', 'NNP')]",0,1,1,0,0,1,0,0,0,0,0,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
Which is the best city to reside in India?,opinion,9,"[('Which', 'WDT'), ('is', 'VBZ'), ('the', 'DT'), ('best', 'JJS'), ('city', 'NN'), ('to', 'TO'), ('reside', 'VB'), ('in', 'IN'), ('India', 'NNP')]",0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0
What is the most unusual story you've ever heard?,opinion,10,"[('What', 'WP'), ('is', 'VBZ'), ('the', 'DT'), ('most', 'RBS'), ('unusual', 'JJ'), ('story', 'NN'), ('you', 'PRP'), ('ve', 'VBP'), ('ever', 'RB'), ('heard', 'RB')]",0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,2,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0
Is there any proof that ghosts really exist?,opinion,8,"[('Is', 'VBZ'), ('there', 'EX'), ('any', 'DT'), ('proof', 'NN'), ('that', 'WDT'), ('ghosts', 'VBZ'), ('really', 'RB'), ('exist', 'VB')]",0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,1,0,0,0,0
How do I recover from moderate depression?,opinion,7,"[('How', 'WRB'), ('do', 'VBP'), ('I', 'PRP'), ('recover', 'VB'), ('from', 'IN'), ('moderate', 'JJ'), ('depression', 'NN')]",0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
What are some good reasons not to sign up for Quora?,opinion,11,"[('What', 'WP'), ('are', 'VBP'), ('some', 'DT'), ('good', 'JJ'), ('reasons', 'NNS'), ('not', 'RB'), ('to', 'TO'), ('sign', 'VB'), ('up', 'RP'), ('for', 'IN'), ('Quora', 'NNP')]",0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0
If I give IIM A B and C 5 stars each    how do you rate L I and K?,opinion,19,"[('If', 'IN'), ('I', 'PRP'), ('give', 'VBP'), ('IIM', 'NNP'), ('A', 'NNP'), ('B', 'NNP'), ('and', 'CC'), ('C', 'NNP'), ('5', 'CD'), ('stars', 'NNS'), ('each', 'DT'), ('how', 'WRB'), ('do', 'VBP'), ('you', 'PRP'), ('rate', 'NN'), ('L', 'NNP'), ('I', 'PRP'), ('and', 'CC'), ('K', 'NNP')]",2,1,1,0,0,1,0,0,0,0,0,1,1,6,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0
What is the best way to soak gummy bears in Ciroc vodka?,opinion,12,"[('What', 'WP'), ('is', 'VBZ'), ('the', 'DT'), ('best', 'JJS'), ('way', 'NN'), ('to', 'TO'), ('soak', 'VB'), ('gummy', 'JJ'), ('bears', 'NNS'), ('in', 'IN'), ('Ciroc', 'NNP'), ('vodka', 'NN')]",0,0,1,0,0,1,1,0,1,0,0,2,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0
Can I take vitamin B Complex without doctorâ€™s prescription on my own?,opinion,13,"[('Can', 'MD'), ('I', 'PRP'), ('take', 'VB'), ('vitamin', 'NN'), ('B', 'NNP'), ('Complex', 'NNP'), ('without', 'IN'), ('doctorâ', 'NN'), ('s', 'NN'), ('prescription', 'NN'), ('on', 'IN'), ('my', 'PRP$'), ('own', 'JJ')]",0,0,0,0,0,2,1,0,0,0,1,4,0,2,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
How do I make money from my Car?,opinion,8,"[('How', 'WRB'), ('do', 'VBP'), ('I', 'PRP'), ('make', 'VB'), ('money', 'NN'), ('from', 'IN'), ('my', 'PRP$'), ('Car', 'NN')]",0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
How do I stop being socially awkward and introverted?,opinion,9,"[('How', 'WRB'), ('do', 'VBP'), ('I', 'PRP'), ('stop', 'VB'), ('being', 'VBG'), ('socially', 'RB'), ('awkward', 'RB'), ('and', 'CC'), ('introverted', 'VBD')]",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0
How can I stop myself from being extrovert?,opinion,8,"[('How', 'WRB'), ('can', 'MD'), ('I', 'PRP'), ('stop', 'VB'), ('myself', 'PRP'), ('from', 'IN'), ('being', 'VBG'), ('extrovert', 'JJ')]",0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
Should I get an Xbox One or PS4? And why?,opinion,10,"[('Should', 'MD'), ('I', 'PRP'), ('get', 'VB'), ('an', 'DT'), ('Xbox', 'NNP'), ('One', 'CD'), ('or', 'CC'), ('PS4', 'NNP'), ('And', 'CC'), ('why', 'WRB')]",2,1,1,0,0,0,0,0,0,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
Are near death experiences real?,opinion,5,"[('Are', 'VBP'), ('near', 'JJ'), ('death', 'NN'), ('experiences', 'NNS'), ('real', 'JJ')]",0,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
What is the best way to introduce yourself in English?,opinion,10,"[('What', 'WP'), ('is', 'VBZ'), ('the', 'DT'), ('best', 'JJS'), ('way', 'NN'), ('to', 'TO'), ('introduce', 'VB'), ('yourself', 'PRP'), ('in', 'IN'), ('English', 'NNP')]",0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0
"How many people was the earth ""designed"" to support?",opinion,9,"[('How', 'WRB'), ('many', 'JJ'), ('people', 'NNS'), ('was', 'VBD'), ('the', 'DT'), ('earth', 'NN'), ('designed', 'VBN'), ('to', 'TO'), ('support', 'VB')]",0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0
What are the best questions to ask a girl while chatting?,opinion,11,"[('What', 'WP'), ('are', 'VBP'), ('the', 'DT'), ('best', 'JJS'), ('questions', 'NNS'), ('to', 'TO'), ('ask', 'VB'), ('a', 'DT'), ('girl', 'NN'), ('while', 'IN'), ('chatting', 'VBG')]",0,0,2,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0
How do you study effectively?,opinion,5,"[('How', 'WRB'), ('do', 'VB'), ('you', 'PRP'), ('study', 'VB'), ('effectively', 'RB')]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0
What are the top three travel books of all time?,opinion,10,"[('What', 'WP'), ('are', 'VBP'), ('the', 'DT'), ('top', 'JJ'), ('three', 'CD'), ('travel', 'NN'), ('books', 'NNS'), ('of', 'IN'), ('all', 'DT'), ('time', 'NN')]",0,1,2,0,0,1,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
Which are some of the dumbest questions on Quora?,opinion,9,"[('Which', 'WDT'), ('are', 'VBP'), ('some', 'DT'), ('of', 'IN'), ('the', 'DT'), ('dumbest', 'JJS'), ('questions', 'NNS'), ('on', 'IN'), ('Quora', 'NNP')]",0,0,2,0,0,2,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
What is the best cab service in mumbai?,opinion,8,"[('What', 'WP'), ('is', 'VBZ'), ('the', 'DT'), ('best', 'JJS'), ('cab', 'NN'), ('service', 'NN'), ('in', 'IN'), ('mumbai', 'NN')]",0,0,1,0,0,1,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
